source_id,title,organization,url,country,topic_tags,source_tier,document_type,publication_date,access_date,last_checked_date,license_status,trainable_for_model_flag,retrieval_only_flag,notes
SRC2534,Crawled Page SRC2534,NICHD,https://www.nichd.nih.gov/research/atNICHD/NICHD-research-profiles,INTL,women_health_general,tier2,web_scrape,2024-10-17,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2535,Crawled Page SRC2535,NICHD,https://www.nichd.nih.gov/about/org/dea,INTL,women_health_general,tier2,web_scrape,2025-01-13,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2536,Crawled Page SRC2536,NICHD,https://www.nichd.nih.gov/about/org/ncmrr,INTL,women_health_general,tier2,web_scrape,2025-03-11,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2537,Artificial Intelligence (AI)-assisted echocardiography analysis and reporting to support the diagnosis and monitoring of heart failure: Early Value Assessment,NICE,https://www.nice.org.uk/guidance/indevelopment/gid-hte10067,INTL,women_health_general,tier2,web_scrape,2026-05-20,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2538,Surgical insertion of a catheter-based left ventricular microaxial flow pump for cardiogenic shock,NICE,https://www.nice.org.uk/guidance/indevelopment/gid-ipg10461,INTL,women_health_general,tier2,web_scrape,2026-03-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2539,Percutaneous insertion of a catheter-based left ventricular microaxial flow pump for cardiogenic shock,NICE,https://www.nice.org.uk/guidance/indevelopment/gid-ipg10404,INTL,women_health_general,tier2,web_scrape,2026-03-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2540,Off-pump minimal access mitral valve repair by artificial chordae insertion to treat mitral regurgitation,NICE,https://www.nice.org.uk/guidance/indevelopment/gid-ipg10216,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2541,Finerenone for treating heart failure with preserved or mildly reduced ejection fraction [ID6514],NICE,https://www.nice.org.uk/guidance/indevelopment/gid-ta11651,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2542,Leadless cardiac pacemaker implantation for bradyarrhythmias,NICE,https://www.nice.org.uk/guidance/HTG770,INTL,women_health_general,tier2,web_scrape,2026-02-25,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2543,Prioritisation board decisions 2025,NICE,https://www.nice.org.uk/what-nice-does/our-guidance/prioritising-our-guidance-topics/our-prioritisation-decisions/prioritisation-board-decisions-2025,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2544,Prioritisation board decisions 2024,NICE,https://www.nice.org.uk/what-nice-does/our-guidance/prioritising-our-guidance-topics/our-prioritisation-decisions/prioritisation-board-decisions-2024,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2545,NICE-wide topic prioritisation: the manual,NICE,https://www.nice.org.uk/process/pmg46/resources/highly-specialised-technologies-nice-prioritisation-board-routing-criteria-15301445581/chapter/1-the-vision,INTL,women_health_general,tier2,web_scrape,2024-05-29,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2546,NICE and health inequalities,NICE,https://www.nice.org.uk/implementing-nice-guidance/nice-and-health-inequalities,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2547,Events,NICE,https://www.nice.org.uk/events,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2548,Use of NICE content in the UK,NICE,https://www.nice.org.uk/reusing-our-content/use-of-nice-content-in-the-uk,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2549,Freedom of information,NICE,https://www.nice.org.uk/freedom-of-information,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2550,Prioritisation board decisions 2026,NICE,https://www.nice.org.uk/what-nice-does/our-guidance/prioritising-our-guidance-topics/our-prioritisation-decisions/prioritisation-board-decisions-2026,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2551,Research on Medicines and Pregnancy,CDC,https://www.cdc.gov/medicine-and-pregnancy/research,INTL,pregnancy_fertility,tier2,web_scrape,2025-09-22 00:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2552,Tuberculosis in Pregnancy,CDC,https://www.cdc.gov/tb/about/pregnancy.html,INTL,pregnancy_fertility,tier2,web_scrape,2025-04-17 04:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2553,NICE syndication API,NICE,https://www.nice.org.uk/reusing-our-content/nice-syndication-api,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2554,Pregnant Women Need a Flu Shot,CDC,https://www.cdc.gov/flu-resources/php/resources/infographic-pregnant-women.html,INTL,women_health_general,tier2,web_scrape,2024-08-14 00:00:00,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2555,Swollen glands,NHS,https://www.nhs.uk/symptoms/swollen-glands,INTL,women_health_general,tier2,web_scrape,"19 Dec 2017, 2:58 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2556,Low sex drive (loss of libido),NHS,https://www.nhs.uk/symptoms/loss-of-libido,INTL,women_health_general,tier2,web_scrape,"19 Oct 2017, 11:20 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2557,Dispensing appliance contractors,NHS,https://www.nhs.uk/service-search/other-health-services/pharmacies/appliancepharmacies,INTL,women_health_general,tier2,web_scrape,,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2558,Allergies,NHS,https://www.nhs.uk/conditions/allergies,INTL,women_health_general,tier2,web_scrape,"19 Oct 2017, 3:45 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2559,Crawled Page SRC2559,NHS,https://www.nhs.uk/medicines/antibiotics/antibiotic-antimicrobial-resistance,INTL,women_health_general,tier2,web_scrape,"20 Nov 2018, 4:05 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2560,Crawled Page SRC2560,NHS,https://www.nhs.uk/medicines/antibiotics/interactions,INTL,women_health_general,tier2,web_scrape,"3 Oct 2018, 8:59 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2561,Crawled Page SRC2561,NHS,https://www.nhs.uk/medicines/antibiotics/side-effects,INTL,women_health_general,tier2,web_scrape,"3 Oct 2018, 8:59 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2562,Crawled Page SRC2562,NHS,https://www.nhs.uk/medicines/antibiotics/uses,INTL,women_health_general,tier2,web_scrape,"20 Oct 2017, 1:03 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2563,Cystitis,NHS,https://www.nhs.uk/conditions/cystitis,INTL,infection_sti,tier2,web_scrape,"23 Oct 2017, 11:22 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2564,Crawled Page SRC2564,NHS,https://www.nhs.uk/tests-and-treatments/dexa-scan,INTL,women_health_general,tier2,web_scrape,"19 Oct 2017, 4:18 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2565,Crawled Page SRC2565,NICHD,https://www.nichd.nih.gov/about/foia,INTL,women_health_general,tier2,web_scrape,2025-12-18,2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2566,Quit smoking,NHS,https://www.nhs.uk/better-health/quit-smoking,INTL,women_health_general,tier2,web_scrape,"19 Nov 2024, 10:58 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2567,Electrocardiogram (ECG),NHS,https://www.nhs.uk/tests-and-treatments/electrocardiogram,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 11:18 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2568,Giving birth to twins or more,NHS,https://www.nhs.uk/pregnancy/labour-and-birth/giving-birth-to-twins-or-more,INTL,pregnancy_fertility,tier2,web_scrape,"2 Dec 2020, 1:28 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2569,Your baby's movements,NHS,https://www.nhs.uk/pregnancy/keeping-well/your-babys-movements,INTL,pregnancy_fertility,tier2,web_scrape,"2 Dec 2020, 11:22 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2570,Bowel polyps,NHS,https://www.nhs.uk/conditions/bowel-polyps,INTL,women_health_general,tier2,web_scrape,"17 Oct 2017, 5:11 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2571,Septic arthritis,NHS,https://www.nhs.uk/conditions/septic-arthritis,INTL,women_health_general,tier2,web_scrape,"19 Oct 2017, 3:02 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2572,Frozen shoulder,NHS,https://www.nhs.uk/conditions/frozen-shoulder,INTL,women_health_general,tier2,web_scrape,"9 Jan 2018, 4:33 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2573,Tendonitis,NHS,https://www.nhs.uk/conditions/tendonitis,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 1:03 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2574,Tennis elbow,NHS,https://www.nhs.uk/conditions/tennis-elbow,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 10:25 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2575,Dentures (false teeth),NHS,https://www.nhs.uk/tests-and-treatments/dentures,INTL,women_health_general,tier2,web_scrape,"18 Oct 2017, 10:39 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2576,Crawled Page SRC2576,NHS,https://www.nhs.uk/conditions/anal-fistula,INTL,women_health_general,tier2,web_scrape,"20 Oct 2017, 11:45 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2577,Anal fissure,NHS,https://www.nhs.uk/conditions/anal-fissure,INTL,women_health_general,tier2,web_scrape,"20 Oct 2017, 11:43 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2578,Piles (haemorrhoids),NHS,https://www.nhs.uk/conditions/piles-haemorrhoids,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 10:46 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2579,Rectal examination,NHS,https://www.nhs.uk/tests-and-treatments/rectal-examination,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 4:20 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2580,Bronchitis,NHS,https://www.nhs.uk/conditions/bronchitis,INTL,women_health_general,tier2,web_scrape,"17 Oct 2017, 5:40 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2581,Early days,NHS,https://www.nhs.uk/pregnancy/labour-and-birth/early-days,INTL,pregnancy_fertility,tier2,web_scrape,"8 Dec 2020, 4:18 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2582,Your newborn baby,NHS,https://www.nhs.uk/pregnancy/labour-and-birth/getting-to-know-your-newborn,INTL,pregnancy_fertility,tier2,web_scrape,"8 Dec 2020, 4:07 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2583,How contraception affects periods,NHS,https://www.nhs.uk/contraception/choosing-contraception/effects-on-periods,INTL,menstrual_reproductive_core;contraception,tier2,web_scrape,"29 Feb 2024, 9:01 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2584,Side effects and risks of non-hormonal contraception,NHS,https://www.nhs.uk/contraception/choosing-contraception/side-effects-and-risks-of-non-hormonal-contraception,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2585,Side effects and risks of hormonal contraception,NHS,https://www.nhs.uk/contraception/choosing-contraception/side-effects-and-risks-of-hormonal-contraception,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2586,How contraception is used,NHS,https://www.nhs.uk/contraception/choosing-contraception/how-it-is-used,INTL,contraception,tier2,web_scrape,"29 Feb 2024, 9 a.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2587,Crawled Page SRC2587,NHS,https://www.nhs.uk/conditions/insect-bites-and-stings,INTL,infection_sti,tier2,web_scrape,"19 Oct 2017, 4:11 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
SRC2588,Nasal polyps,NHS,https://www.nhs.uk/conditions/nasal-polyps,INTL,women_health_general,tier2,web_scrape,"23 Oct 2017, 2:22 p.m.",2026-03-14,2026-03-14,retrieval_only,false,true,Web-scraped source; needs evidence review before direct clinical claims.
